playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.5889,0.081,122.22709460327373,-38.39790539672629,0.0254596960692244,0.1974462336882732,1587.401393921556,95.59600259693092,1,0.5167,152.0
0.7941,0.0791,164.01056547239452,-0.6144345276054821,0.0114600242424416,0.0114600242424416,1674.192680931419,149.06577629418348,1,0.619,101.0
0.234,0.0683,184.60193677096487,57.35193677096487,-0.0801837121502089,0.2095727577336905,1504.0775217342507,-164.17475125986357,0,0.4818,217.0
0.1562,0.0668,136.5,48.875,-0.0373621674684672,-0.0714572155851389,1495.24600528588,-304.73553843306104,1,0.5068,210.0
0.5889,0.081,79.375,-28.25,0.1160145877368824,-0.0244305685031043,1675.324526773701,120.72395290863436,1,0.5311,194.0
0.5575,0.0761,111.625,66.1875,0.1142495023299845,0.0614154133408984,1563.73658479136,-53.40342656802272,0,0.4588,115.0
0.3373,0.0779,92.875,-2.125,0.12794109433584122,0.1768309327973123,1593.6127283632798,-93.92113827709454,1,0.5125,178.0
0.2909,0.0579,134.8125,4.8125,-0.003207312824864,-0.0695536569947211,1596.180498155175,-85.15790010898263,1,0.5346,131.0
0.234,0.0683,172.125,87.9375,-0.144390965525318,-0.292220855280429,1674.9693498840747,-146.26906083723702,0,0.4086,120.0
0.4425,0.0761,173.25,36.5625,0.0725372104446338,0.0663865362506517,1515.705563862953,-167.6093884174188,0,0.4835,300.0
0.5366,0.079,135.4375,56.25,0.12794109433584122,0.1440635173098147,1608.779874752909,-18.530037569416663,0,0.4245,138.0
0.1562,0.0668,132.90625,30.8125,0.0696457837378661,-0.0731801603311105,1611.0642300633317,-217.4009485307029,0,0.4079,88.0
